Age,Predictions
10-19/0974_1982_15_00000030_F.png,10-19
10-19/0974_1982_16_00000031_F.png,10-19
10-19/0974_1982_16_00000032_F.png,20-25
10-19/0974_1982_17_00000033_F.png,10-19
10-19/0974_1982_17_00000034_F.png,10-19
10-19/0974_1982_18_00000035_F.png,10-19
10-19/0974_1982_18_00000036_F.png,10-19
10-19/0974_1982_19_00000037_F.png,10-19
10-19/0974_1982_19_00000038_F.png,10-19
10-19/0975_1993_10_00000026_F.png,10-19
10-19/0975_1993_11_00000027_F.png,10-19
10-19/0975_1993_11_00000028_F.png,10-19
10-19/0975_1993_11_00000029_F.png,10-19
10-19/0975_1993_12_00000030_F.png,10-19
10-19/0975_1993_12_00000031_F.png,0-9
10-19/0975_1993_13_00000032_F.png,10-19
10-19/0975_1993_13_00000033_F.png,10-19
10-19/0975_1993_13_00000034_F.png,10-19
10-19/0975_1993_14_00000035_F.png,10-19
10-19/0975_1993_14_00000036_F.png,10-19
10-19/0975_1993_15_00000037_F.png,10-19
10-19/0975_1993_16_00000001_D.png,10-19
10-19/0975_1993_16_00000002_D.png,10-19
10-19/0975_1993_17_00000003_D.png,10-19
10-19/0975_1993_17_00000004_D.png,20-25
10-19/0975_1993_18_00000005_D.png,10-19
10-19/0975_1993_18_00000006_D.png,10-19
10-19/0975_1993_18_00000007_D.png,10-19
10-19/0975_1993_19_00000008_D.png,20-25
10-19/0975_1993_19_00000009_D.png,10-19
10-19/0975_1993_19_00000010_D.png,10-19
10-19/0976_1976_11_00000036_F.png,10-19
10-19/0976_1976_11_00000037_F.png,10-19
10-19/0976_1976_11_00000038_F.png,10-19
10-19/0976_1976_12_00000039_F.png,10-19
10-19/0977_1971_11_00000014_F.png,10-19
10-19/0977_1971_15_00000015_F.png,40-49
10-19/0977_1971_15_00000016_F.png,10-19
10-19/0977_1971_16_00000017_F.png,10-19
10-19/0977_1971_17_00000018_F.png,10-19
10-19/0977_1971_18_00000019_F.png,10-19
10-19/0977_1971_18_00000020_F.png,10-19
10-19/0977_1971_18_00000021_F.png,10-19
10-19/0977_1971_18_00000022_F.png,10-19
10-19/0977_1971_19_00000023_F.png,10-19
10-19/0977_1971_19_00000024_F.png,10-19
10-19/0978_1999_10_00000001_D.png,10-19
10-19/0978_1999_10_00000002_D.png,10-19
10-19/0978_1999_11_00000003_D.png,10-19
10-19/0978_1999_11_00000004_D.png,10-19
10-19/0978_1999_12_00000036_F.png,0-9
10-19/0978_1999_13_00000037_F.png,10-19
10-19/0978_1999_15_00000005_D.png,20-25
10-19/0978_1999_15_00000006_D.png,20-25
10-19/0978_1999_17_00000007_D.png,10-19
10-19/0978_1999_17_00000008_D.png,36-39
10-19/0978_1999_17_00000009_D.png,10-19
10-19/0978_1999_17_00000010_D.png,20-25
10-19/0978_1999_17_00000011_D.png,20-25
10-19/0978_1999_18_00000012_D.png,50+
10-19/0978_1999_18_00000013_D.png,10-19
10-19/0978_1999_18_00000014_D.png,20-25
10-19/0978_1999_18_00000015_D.png,20-25
10-19/0978_1999_18_00000016_D.png,20-25
10-19/0978_1999_18_00000038_F.png,10-19
10-19/0978_1999_19_00000039_F.png,20-25
10-19/0978_1999_19_00000040_F.png,10-19
10-19/0978_1999_19_00000041_F.png,10-19
10-19/0978_1999_19_00000042_F.png,10-19
10-19/0979_1995_11_00000040_F.png,20-25
10-19/0979_1995_13_00000041_F.png,10-19
10-19/0979_1995_17_00000001_D.png,10-19
10-19/0979_1995_17_00000002_D.png,10-19
10-19/0979_1995_17_00000003_D.png,10-19
10-19/0979_1995_17_00000004_D.png,50+
10-19/0979_1995_17_00000005_D.png,10-19
10-19/0979_1995_18_00000006_D.png,10-19
10-19/0979_1995_18_00000007_D.png,10-19
10-19/0979_1995_18_00000008_D.png,10-19
10-19/0979_1995_19_00000009_D.png,10-19
10-19/0979_1995_19_00000010_D.png,10-19
10-19/0979_1995_19_00000011_D.png,10-19
10-19/0979_1995_19_00000012_D.png,10-19
10-19/0979_1995_19_00000013_D.png,10-19
10-19/0980_1971_14_00000027_F.png,10-19
10-19/0980_1971_15_00000028_F.png,10-19
10-19/0980_1971_15_00000029_F.png,10-19
10-19/0980_1971_15_00000030_F.png,10-19
10-19/0980_1971_16_00000031_F.png,50+
10-19/0980_1971_18_00000032_F.png,10-19
10-19/0980_1971_19_00000033_F.png,20-25
10-19/0981_1988_10_00000030_F.png,0-9
10-19/0981_1988_11_00000031_F.png,0-9
10-19/0981_1988_12_00000032_F.png,10-19
10-19/0981_1988_13_00000033_F.png,10-19
10-19/0981_1988_13_00000034_F.png,0-9
10-19/0981_1988_14_00000035_F.png,10-19
10-19/0981_1988_15_00000036_F.png,10-19
10-19/0981_1988_15_00000037_F.png,10-19
10-19/0981_1988_16_00000038_F.png,10-19
10-19/0981_1988_17_00000039_F.png,10-19
10-19/0981_1988_17_00000040_F.png,10-19
10-19/0981_1988_18_00000041_F.png,10-19
10-19/0981_1988_18_00000042_F.png,10-19
10-19/0981_1988_19_00000043_F.png,10-19
10-19/0982_2000_16_00000001_D.png,10-19
10-19/0982_2000_16_00000002_D.png,10-19
10-19/0982_2000_16_00000003_D.png,10-19
10-19/0982_2000_17_00000004_D.png,30-35
10-19/0982_2000_17_00000005_D.png,10-19
10-19/0982_2000_17_00000006_D.png,20-25
10-19/0982_2000_17_00000007_D.png,20-25
10-19/0982_2000_17_00000008_D.png,20-25
10-19/0982_2000_19_00000009_D.png,10-19
10-19/0982_2000_19_00000010_D.png,10-19
10-19/0982_2000_19_00000011_D.png,10-19
10-19/0982_2000_19_00000012_D.png,10-19
10-19/0982_2000_19_00000013_D.png,10-19
10-19/0983_1975_11_00000025_F.png,10-19
10-19/0983_1975_12_00000026_F.png,10-19
10-19/0983_1975_12_00000027_F.png,10-19
10-19/0983_1975_12_00000028_F.png,10-19
10-19/0983_1975_14_00000029_F.png,10-19
10-19/0983_1975_14_00000030_F.png,10-19
10-19/0983_1975_15_00000031_F.png,10-19
10-19/0983_1975_15_00000032_F.png,10-19
10-19/0983_1975_16_00000033_F.png,10-19
10-19/0983_1975_17_00000034_F.png,20-25
10-19/0983_1975_18_00000035_F.png,10-19
10-19/0983_1975_19_00000036_F.png,10-19
10-19/0983_1975_19_00000037_F.png,10-19
10-19/0984_1968_10_00000021_F.png,10-19
10-19/0984_1968_18_00000022_F.png,10-19
10-19/0985_1997_11_00000039_F.png,10-19
10-19/0985_1997_12_00000040_F.png,10-19
10-19/0985_1997_13_00000001_D.png,10-19
10-19/0985_1997_14_00000002_D.png,10-19
10-19/0985_1997_15_00000003_D.png,10-19
10-19/0985_1997_17_00000004_D.png,10-19
10-19/0985_1997_17_00000005_D.png,10-19
10-19/0985_1997_18_00000006_D.png,10-19
10-19/0985_1997_18_00000007_D.png,10-19
10-19/0985_1997_19_00000008_D.png,10-19
10-19/0985_1997_19_00000009_D.png,10-19
10-19/0985_1997_19_00000010_D.png,10-19
10-19/0985_1997_19_00000011_D.png,10-19
10-19/0985_1997_19_00000012_D.png,10-19
10-19/0985_1997_19_00000041_F.png,20-25
10-19/0986_1997_14_00000001_D.png,20-25
10-19/0986_1997_14_00000002_D.png,20-25
10-19/0986_1997_14_00000003_D.png,10-19
10-19/0986_1997_14_00000004_D.png,10-19
10-19/0986_1997_14_00000005_D.png,20-25
10-19/0986_1997_14_00000006_D.png,20-25
10-19/0986_1997_15_00000007_D.png,10-19
10-19/0986_1997_15_00000008_D.png,10-19
10-19/0986_1997_15_00000009_D.png,10-19
10-19/0986_1997_15_00000010_D.png,10-19
10-19/0986_1997_15_00000011_D.png,10-19
10-19/0986_1997_17_00000012_D.png,10-19
10-19/0986_1997_17_00000013_D.png,10-19
10-19/0986_1997_17_00000014_D.png,10-19
10-19/0986_1997_17_00000015_D.png,10-19
10-19/0986_1997_17_00000016_D.png,10-19
10-19/0986_1997_17_00000017_D.png,30-35
10-19/0986_1997_17_00000018_D.png,10-19
10-19/0986_1997_18_00000019_D.png,10-19
10-19/0986_1997_19_00000020_D.png,10-19
10-19/0986_1997_19_00000021_D.png,10-19
10-19/0987_2002_10_00000001_D.png,10-19
10-19/0987_2002_10_00000002_D.png,10-19
10-19/0987_2002_10_00000003_D.png,10-19
10-19/0987_2002_10_00000004_D.png,10-19
10-19/0987_2002_11_00000005_D.png,50+
10-19/0987_2002_11_00000006_D.png,10-19
10-19/0987_2002_11_00000007_D.png,10-19
10-19/0987_2002_12_00000008_D.png,20-25
10-19/0987_2002_12_00000009_D.png,50+
10-19/0987_2002_12_00000046_F.png,40-49
10-19/0987_2002_13_00000010_D.png,20-25
10-19/0987_2002_13_00000011_D.png,20-25
10-19/0987_2002_14_00000012_D.png,20-25
10-19/0987_2002_14_00000013_D.png,10-19
10-19/0987_2002_15_00000014_D.png,20-25
10-19/0987_2002_15_00000015_D.png,10-19
10-19/0987_2002_16_00000016_D.png,10-19
10-19/0987_2002_16_00000017_D.png,30-35
10-19/0987_2002_16_00000047_F.png,10-19
10-19/0987_2002_17_00000018_D.png,20-25
10-19/0987_2002_17_00000019_D.png,36-39
10-19/0987_2002_18_00000020_D.png,20-25
10-19/0987_2002_18_00000021_D.png,20-25
10-19/0988_1970_10_00000021_F.png,10-19
10-19/0988_1970_10_00000022_F.png,10-19
10-19/0988_1970_11_00000023_F.png,40-49
10-19/0988_1970_12_00000024_F.png,0-9
10-19/0988_1970_12_00000025_F.png,10-19
10-19/0989_2001_10_00000001_D.png,10-19
10-19/0989_2001_12_00000002_D.png,10-19
10-19/0989_2001_12_00000003_D.png,0-9
10-19/0989_2001_13_00000004_D.png,0-9
10-19/0989_2001_13_00000005_D.png,10-19
10-19/0989_2001_13_00000006_D.png,0-9
10-19/0989_2001_13_00000007_D.png,0-9
10-19/0989_2001_13_00000008_D.png,10-19
10-19/0989_2001_14_00000009_D.png,10-19
10-19/0989_2001_14_00000010_D.png,10-19
10-19/0989_2001_15_00000011_D.png,10-19
10-19/0989_2001_15_00000012_D.png,10-19
10-19/0989_2001_17_00000013_D.png,10-19
10-19/0989_2001_18_00000014_D.png,20-25
10-19/0989_2001_18_00000017_D.png,10-19
10-19/0989_2001_19_00000019_D.png,10-19
10-19/0989_2001_19_00000020_D.png,20-25
10-19/0989_2001_19_00000021_D.png,20-25
10-19/0989_2001_19_00000022_D.png,10-19
10-19/0989_2001_19_00000024_D.png,20-25
10-19/0989_2001_19_00000027_D.png,20-25
10-19/0989_2001_19_00000028_D.png,20-25
10-19/0990_2001_10_00000044_F.png,10-19
10-19/0990_2001_10_00000045_F.png,10-19
10-19/0990_2001_10_00000046_F.png,10-19
10-19/0990_2001_11_00000047_F.png,10-19
10-19/0990_2001_11_00000048_F.png,10-19
10-19/0990_2001_12_00000049_F.png,40-49
10-19/0990_2001_13_00000001_D.png,20-25
10-19/0990_2001_13_00000050_F.png,10-19
10-19/0990_2001_13_00000051_F.png,10-19
10-19/0990_2001_14_00000002_D.png,10-19
10-19/0990_2001_15_00000003_D.png,10-19
10-19/0990_2001_15_00000004_D.png,0-9
10-19/0990_2001_16_00000007_D.png,10-19
10-19/0990_2001_17_00000009_D.png,10-19
10-19/0990_2001_17_00000010_D.png,20-25
10-19/0990_2001_17_00000011_D.png,10-19
10-19/0990_2001_17_00000012_D.png,20-25
10-19/0990_2001_18_00000014_D.png,10-19
10-19/0990_2001_18_00000016_D.png,20-25
10-19/0990_2001_19_00000018_D.png,20-25
10-19/0990_2001_19_00000019_D.png,20-25
10-19/0990_2001_19_00000020_D.png,10-19
10-19/0991_2002_10_00000050_F.png,10-19
10-19/0991_2002_11_00000001_F.png,0-9
10-19/0991_2002_11_00000002_F.png,50+
10-19/0991_2002_12_00000003_F.png,10-19
10-19/0991_2002_13_00000004_F.png,10-19
10-19/0991_2002_13_00000005_F.png,10-19
10-19/0991_2002_14_00000006_F.png,10-19
10-19/0991_2002_14_00000007_F.png,10-19
10-19/0991_2002_14_00000008_F.png,20-25
10-19/0991_2002_15_00000009_F.png,10-19
10-19/0991_2002_15_00000010_F.png,10-19
10-19/0991_2002_16_00000011_F.png,10-19
10-19/0991_2002_16_00000012_F.png,20-25
10-19/0991_2002_16_00000013_F.png,10-19
10-19/0991_2002_16_00000014_F.png,40-49
10-19/0991_2002_17_00000015_F.png,10-19
10-19/0991_2002_17_00000016_F.png,10-19
10-19/0991_2002_17_00000017_F.png,10-19
10-19/0991_2002_17_00000018_F.png,20-25
10-19/0991_2002_18_00000019_F.png,20-25
10-19/0991_2002_18_00000020_F.png,10-19
10-19/0991_2002_18_00000021_F.png,10-19
10-19/0991_2002_18_00000022_F.png,10-19
10-19/0991_2002_19_00000023_F.png,20-25
10-19/0992_2002_10_00000001_D.png,10-19
10-19/0992_2002_10_00000002_D.png,10-19
10-19/0992_2002_11_00000003_D.png,10-19
10-19/0992_2002_12_00000004_D.png,10-19
10-19/0992_2002_12_00000042_F.png,10-19
10-19/0992_2002_12_00000043_F.png,10-19
10-19/0992_2002_12_00000044_F.png,10-19
10-19/0992_2002_15_00000005_D.png,20-25
10-19/0992_2002_15_00000006_D.png,40-49
10-19/0992_2002_15_00000045_F.png,10-19
10-19/0992_2002_15_00000046_F.png,10-19
10-19/0992_2002_16_00000007_D.png,10-19
10-19/0992_2002_16_00000009_D.png,20-25
10-19/0992_2002_17_00000010_D.png,20-25
10-19/0992_2002_17_00000011_D.png,20-25
10-19/0992_2002_17_00000012_D.png,10-19
10-19/0992_2002_17_00000013_D.png,10-19
10-19/0992_2002_18_00000014_D.png,10-19
10-19/0992_2002_18_00000047_F.png,10-19
10-19/0992_2002_18_00000048_F.png,10-19
10-19/0992_2002_18_00000049_F.png,10-19
10-19/0992_2002_19_00000017_D.png,20-25
10-19/0992_2002_19_00000018_D.png,10-19
10-19/0992_2002_19_00000019_D.png,50+
10-19/0993_2002_10_00000001_D.png,10-19
10-19/0993_2002_10_00000002_D.png,10-19
10-19/0993_2002_11_00000003_D.png,10-19
10-19/0993_2002_11_00000004_D.png,10-19
10-19/0993_2002_12_00000005_D.png,10-19
10-19/0993_2002_12_00000006_D.png,10-19
10-19/0993_2002_13_00000007_D.png,10-19
10-19/0993_2002_13_00000056_F.png,10-19
10-19/0993_2002_14_00000009_D.png,10-19
10-19/0993_2002_14_00000010_D.png,10-19
10-19/0993_2002_14_00000011_D.png,10-19
10-19/0993_2002_14_00000057_F.png,10-19
10-19/0993_2002_17_00000013_D.png,10-19
10-19/0993_2002_17_00000014_D.png,10-19
10-19/0993_2002_17_00000016_D.png,10-19
10-19/0993_2002_17_00000017_D.png,20-25
10-19/0993_2002_18_00000019_D.png,10-19
10-19/0993_2002_18_00000020_D.png,20-25
10-19/0993_2002_18_00000021_D.png,10-19
10-19/0993_2002_18_00000023_D.png,20-25
10-19/0993_2002_18_00000024_D.png,10-19
10-19/0993_2002_19_00000025_D.png,10-19
10-19/0994_2003_10_00000001_D.png,10-19
10-19/0994_2003_11_00000002_D.png,10-19
10-19/0994_2003_11_00000003_D.png,10-19
10-19/0994_2003_13_00000004_D.png,20-25
10-19/0994_2003_13_00000005_D.png,10-19
10-19/0994_2003_13_00000006_D.png,10-19
10-19/0994_2003_14_00000007_D.png,10-19
10-19/0994_2003_14_00000008_D.png,10-19
10-19/0994_2003_14_00000009_D.png,10-19
10-19/0994_2003_15_00000010_D.png,10-19
10-19/0994_2003_15_00000049_F.png,10-19
10-19/0994_2003_15_00000050_F.png,20-25
10-19/0994_2003_17_00000013_D.png,10-19
10-19/0994_2003_17_00000015_D.png,50+
10-19/0994_2003_17_00000016_D.png,10-19
10-19/0994_2003_17_00000017_D.png,20-25
10-19/0994_2003_17_00000018_D.png,10-19
10-19/0994_2003_18_00000019_D.png,20-25
10-19/0994_2003_18_00000021_D.png,10-19
10-19/0994_2003_18_00000022_D.png,20-25
10-19/0994_2003_19_00000023_D.png,20-25
10-19/0994_2003_19_00000025_D.png,50+
10-19/0994_2003_19_00000026_D.png,10-19
10-19/0995_2003_10_00000002_D.png,10-19
10-19/0995_2003_10_00000003_D.png,10-19
10-19/0995_2003_11_00000004_D.png,0-9
10-19/0995_2003_11_00000005_D.png,10-19
10-19/0995_2003_12_00000006_D.png,10-19
10-19/0995_2003_12_00000007_D.png,10-19
10-19/0995_2003_13_00000008_D.png,10-19
10-19/0995_2003_13_00000009_D.png,0-9
10-19/0995_2003_14_00000010_D.png,10-19
10-19/0995_2003_14_00000011_D.png,10-19
10-19/0995_2003_15_00000012_D.png,10-19
10-19/0995_2003_15_00000013_D.png,10-19
10-19/0995_2003_16_00000014_D.png,50+
10-19/0995_2003_16_00000015_D.png,20-25
10-19/0995_2003_17_00000017_D.png,10-19
10-19/0995_2003_17_00000018_D.png,20-25
10-19/0995_2003_18_00000020_D.png,10-19
10-19/0995_2003_18_00000021_D.png,10-19
10-19/0995_2003_18_00000022_D.png,10-19
10-19/0995_2003_19_00000023_D.png,30-35
10-19/0995_2003_19_00000025_D.png,10-19
10-19/0995_2003_19_00000026_D.png,20-25
10-19/0996_2003_10_00000001_D.png,10-19
10-19/0996_2003_10_00000002_D.png,10-19
10-19/0996_2003_11_00000003_D.png,10-19
10-19/0996_2003_11_00000004_D.png,0-9
10-19/0996_2003_12_00000005_D.png,10-19
10-19/0996_2003_12_00000006_D.png,10-19
10-19/0996_2003_13_00000007_D.png,0-9
10-19/0996_2003_13_00000008_D.png,10-19
10-19/0996_2003_14_00000009_D.png,10-19
10-19/0996_2003_14_00000010_D.png,10-19
10-19/0996_2003_15_00000011_D.png,30-35
10-19/0996_2003_15_00000012_D.png,20-25
10-19/0996_2003_16_00000013_D.png,10-19
10-19/0996_2003_16_00000014_D.png,50+
10-19/0996_2003_16_00000015_D.png,20-25
10-19/0996_2003_16_00000016_D.png,20-25
10-19/0996_2003_17_00000017_D.png,50+
10-19/0996_2003_17_00000018_D.png,20-25
10-19/0996_2003_17_00000019_D.png,30-35
10-19/0996_2003_18_00000021_D.png,20-25
10-19/0996_2003_19_00000024_D.png,20-25
10-19/0996_2003_19_00000025_D.png,20-25
10-19/0997_2003_10_00000048_F.png,10-19
10-19/0997_2003_11_00000001_D.png,10-19
10-19/0997_2003_12_00000002_D.png,10-19
10-19/0997_2003_12_00000003_D.png,20-25
10-19/0997_2003_13_00000004_D.png,10-19
10-19/0997_2003_13_00000005_D.png,10-19
10-19/0997_2003_13_00000049_F.png,10-19
10-19/0997_2003_14_00000006_D.png,20-25
10-19/0997_2003_14_00000007_D.png,10-19
10-19/0997_2003_15_00000008_D.png,10-19
10-19/0997_2003_15_00000009_D.png,10-19
10-19/0997_2003_15_00000010_D.png,20-25
10-19/0997_2003_16_00000011_D.png,30-35
10-19/0997_2003_16_00000013_D.png,50+
10-19/0997_2003_17_00000015_D.png,10-19
10-19/0997_2003_17_00000016_D.png,10-19
10-19/0997_2003_18_00000020_D.png,10-19
10-19/0997_2003_18_00000021_D.png,10-19
10-19/0997_2003_19_00000023_D.png,20-25
10-19/0997_2003_19_00000024_D.png,10-19
10-19/0997_2003_19_00000025_D.png,20-25
10-19/0997_2003_19_00000026_D.png,20-25
10-19/0998_1957_11_00000024_F.png,10-19
10-19/0998_1957_13_00000026_F.png,0-9
10-19/0998_1957_13_00000027_F.png,0-9
10-19/0998_1957_14_00000028_F.png,0-9
10-19/0998_1957_14_00000029_F.png,10-19
10-19/0998_1957_15_00000030_F.png,10-19
10-19/0998_1957_19_00000032_F.png,10-19
10-19/0999_1964_10_00000023_F.png,10-19
10-19/0999_1964_11_00000024_F.png,10-19
10-19/0999_1964_12_00000025_F.png,10-19
10-19/0999_1964_13_00000026_F.png,10-19
10-19/0999_1964_16_00000028_F.png,10-19
10-19/0999_1964_17_00000029_F.png,10-19
10-19/0999_1964_19_00000031_F.png,10-19
10-19/1000_1982_10_00000039_F.png,0-9
10-19/1000_1982_11_00000040_F.png,10-19
10-19/1000_1982_13_00000042_F.png,20-25
10-19/1000_1982_14_00000043_F.png,10-19
10-19/1000_1982_15_00000044_F.png,10-19
10-19/1000_1982_16_00000045_F.png,10-19
10-19/1000_1982_17_00000047_F.png,10-19
10-19/1000_1982_18_00000001_D.png,10-19
10-19/1000_1982_18_00000048_F.png,10-19
10-19/1000_1982_18_00000049_F.png,10-19
10-19/1000_1982_19_00000002_D.png,36-39
10-19/1000_1982_19_00000051_F.png,10-19
10-19/1001_1991_10_00000033_F.png,0-9
10-19/1001_1991_10_00000034_F.png,0-9
10-19/1001_1991_11_00000035_F.png,10-19
10-19/1001_1991_11_00000036_F.png,10-19
10-19/1001_1991_11_00000037_F.png,0-9
10-19/1001_1991_12_00000038_F.png,10-19
10-19/1001_1991_12_00000039_F.png,10-19
10-19/1001_1991_12_00000040_F.png,10-19
10-19/1001_1991_13_00000041_F.png,10-19
10-19/1001_1991_13_00000042_F.png,10-19
10-19/1001_1991_14_00000043_F.png,10-19
10-19/1001_1991_15_00000044_F.png,10-19
10-19/1001_1991_16_00000045_F.png,10-19
10-19/1001_1991_17_00000004_D.png,20-25
10-19/1001_1991_17_00000046_F.png,10-19
10-19/1001_1991_17_00000047_F.png,10-19
10-19/1001_1991_18_00000006_D.png,20-25
10-19/1001_1991_18_00000048_F.png,10-19
10-19/1001_1991_18_00000049_F.png,10-19
10-19/1001_1991_19_00000008_D.png,20-25
10-19/1001_1991_19_00000009_D.png,10-19
10-19/1001_1991_19_00000011_D.png,30-35
10-19/1002_1995_10_00000033_F.png,0-9
10-19/1002_1995_10_00000034_F.png,0-9
10-19/1002_1995_11_00000035_F.png,0-9
10-19/1002_1995_12_00000036_F.png,10-19
10-19/1002_1995_12_00000037_F.png,10-19
10-19/1002_1995_13_00000038_F.png,0-9
10-19/1002_1995_13_00000039_F.png,10-19
10-19/1002_1995_14_00000040_F.png,10-19
10-19/1002_1995_15_00000041_F.png,10-19
10-19/1002_1995_15_00000042_F.png,10-19
10-19/1002_1995_15_00000043_F.png,10-19
10-19/1002_1995_15_00000044_F.png,10-19
10-19/1002_1995_16_00000045_F.png,10-19
10-19/1002_1995_17_00000001_D.png,10-19
10-19/1002_1995_17_00000002_D.png,10-19
10-19/1002_1995_17_00000046_F.png,10-19
10-19/1002_1995_18_00000003_D.png,10-19
10-19/1002_1995_18_00000004_D.png,10-19
10-19/1002_1995_19_00000006_D.png,10-19
10-19/1002_1995_19_00000007_D.png,10-19
10-19/1002_1995_19_00000008_D.png,10-19
10-19/1002_1995_19_00000009_D.png,10-19
10-19/1002_1995_19_00000011_D.png,10-19
10-19/1003_1997_10_00000034_F.png,0-9
10-19/1003_1997_10_00000035_F.png,10-19
10-19/1003_1997_10_00000036_F.png,10-19
10-19/1003_1997_11_00000037_F.png,10-19
10-19/1003_1997_11_00000038_F.png,10-19
10-19/1003_1997_12_00000039_F.png,10-19
10-19/1003_1997_12_00000040_F.png,10-19
10-19/1003_1997_13_00000041_F.png,10-19
10-19/1003_1997_14_00000042_F.png,10-19
10-19/1003_1997_15_00000043_F.png,10-19
10-19/1003_1997_15_00000044_F.png,10-19
10-19/1003_1997_16_00000045_F.png,10-19
10-19/1003_1997_16_00000046_F.png,10-19
10-19/1003_1997_16_00000047_F.png,10-19
10-19/1003_1997_17_00000001_D.png,10-19
10-19/1003_1997_17_00000048_F.png,10-19
10-19/1003_1997_17_00000049_F.png,10-19
10-19/1003_1997_18_00000003_D.png,20-25
10-19/1003_1997_18_00000004_D.png,10-19
10-19/1003_1997_18_00000005_D.png,10-19
10-19/1003_1997_18_00000006_D.png,10-19
10-19/1003_1997_18_00000007_D.png,30-35
10-19/1003_1997_19_00000008_D.png,10-19
10-19/1003_1997_19_00000009_D.png,10-19
10-19/1003_1997_19_00000010_D.png,20-25
10-19/1003_1997_19_00000011_D.png,10-19
10-19/1004_1999_11_00000001_D.png,10-19
10-19/1004_1999_11_00000002_D.png,10-19
10-19/1004_1999_11_00000003_D.png,10-19
10-19/1004_1999_11_00000004_D.png,10-19
10-19/1004_1999_12_00000005_D.png,10-19
10-19/1004_1999_12_00000006_D.png,10-19
10-19/1004_1999_12_00000007_D.png,10-19
10-19/1004_1999_14_00000008_D.png,50+
10-19/1004_1999_14_00000009_D.png,10-19
10-19/1004_1999_15_00000010_D.png,0-9
10-19/1004_1999_16_00000011_D.png,20-25
10-19/1004_1999_16_00000012_D.png,10-19
10-19/1004_1999_17_00000013_D.png,10-19
10-19/1004_1999_17_00000014_D.png,10-19
10-19/1004_1999_18_00000015_D.png,20-25
10-19/1004_1999_18_00000017_D.png,10-19
10-19/1004_1999_18_00000018_D.png,10-19
10-19/1004_1999_18_00000020_D.png,10-19
10-19/1004_1999_19_00000021_D.png,10-19
10-19/1004_1999_19_00000022_D.png,10-19
10-19/1004_1999_19_00000023_D.png,10-19
10-19/1004_1999_19_00000024_D.png,10-19
10-19/1004_1999_19_00000025_D.png,10-19
10-19/1004_1999_19_00000026_D.png,10-19
20-25/0895_1978_22_00000027_F.png,20-25
20-25/0895_1978_22_00000028_F.png,10-19
20-25/0895_1978_22_00000029_F.png,20-25
20-25/0895_1978_22_00000030_F.png,20-25
20-25/0895_1978_24_00000031_F.png,50+
20-25/0895_1978_25_00000032_F.png,10-19
20-25/0895_1978_25_00000033_F.png,10-19
20-25/0895_1978_25_00000034_F.png,20-25
20-25/0897_1983_20_00000001_D.png,50+
20-25/0897_1983_21_00000002_D.png,10-19
20-25/0897_1983_22_00000003_D.png,10-19
20-25/0897_1983_22_00000004_D.png,20-25
20-25/0897_1983_22_00000005_D.png,10-19
20-25/0897_1983_23_00000006_D.png,20-25
20-25/0897_1983_24_00000007_D.png,50+
20-25/0898_1983_21_00000001_D.png,10-19
20-25/0898_1983_23_00000002_D.png,10-19
20-25/0898_1983_23_00000003_D.png,10-19
20-25/0898_1983_24_00000004_D.png,50+
20-25/0898_1983_25_00000005_D.png,10-19
20-25/0899_1985_20_00000040_F.png,20-25
20-25/0899_1985_21_00000041_F.png,10-19
20-25/0899_1985_22_00000042_F.png,10-19
20-25/0899_1985_24_00000001_D.png,10-19
20-25/0899_1985_24_00000002_D.png,30-35
20-25/0899_1985_25_00000003_D.png,40-49
20-25/0899_1985_25_00000004_D.png,10-19
